CPE,f01_pct_hora_00,f02_pct_hora_01,f03_pct_hora_02,f04_pct_hora_03,f05_pct_hora_04,f06_pct_hora_05,f07_pct_hora_06,f08_pct_hora_07,f09_pct_hora_08,f10_pct_hora_09,f11_pct_hora_10,f12_pct_hora_11,f13_pct_hora_12,f14_pct_hora_13,f15_pct_hora_14,f16_pct_hora_15,f17_pct_hora_16,f18_pct_hora_17,f19_pct_hora_18,f20_pct_hora_19,f21_pct_hora_20,f22_pct_hora_21,f23_pct_hora_22,f24_pct_hora_23
PT0002000078233981HJ,1.0113027913748427,0.898450420876797,0.8821965068345677,0.8873391467790195,0.885469095890128,0.8845340704456821,0.8821965068345677,0.8948193503345853,1.5268965507799144,4.309064760728252,6.230542049064274,6.400716679953401,3.6882078656162722,1.7714057045024785,2.6082534772814276,3.408635257726992,3.726076396116325,3.999103825894484,6.809790311898419,11.589640383905106,11.520916013738344,10.512491071903598,9.370825004235336,5.3011267572851954
PT0002000078294957RQ,1.3904540545398627,1.2287814557461365,1.1982475621033153,1.188987534575469,1.1788015042948379,1.1593554464863607,1.2216291316111274,2.068690149720871,6.989237277330215,8.60210257199285,9.031536348596724,8.420837533135257,9.869568839866815,8.754198524137724,7.971031695970122,6.1532882922538885,5.279141693625195,4.871005980335367,3.640811323260982,2.0392895623199583,1.900157648714067,1.95965332558048,1.9932209253689228,1.8899716184334368
PT0002000078441876HB,2.2379963108276653,2.1480744186130667,2.074865367321956,2.056060008748086,2.144819508095552,2.371839858888686,2.657730620044477,3.2292543811837113,3.748542280396361,5.158372616054429,5.6641560712375725,5.895804916125467,6.198640672611229,5.691523583536375,5.73993785590772,5.83680002167289,6.007908612081617,6.0613660378249765,5.487118973864854,5.119271366910072,4.839376354763233,4.133357296696102,3.031697253090638,2.4654856135032603
PT0002000079901964CJ,8.285476014876384,8.31481429808719,8.339001620283438,8.332243952579155,8.319865915453496,8.286566879681699,7.303927938846304,3.8891501712043675,0.31388110168532485,0.0,0.0,0.0,0.0,0.0,0.0008992591074192797,0.00248618694404206,0.0,0.9044959692803669,2.9913060744391764,4.505512942948612,5.774023709152941,7.8563507431732935,8.303084153581212,8.276913068675578
PT0002000081344542CP,2.2552478033384546,1.0112256826017514,0.7784074968560494,0.7600776499913072,0.7344158643806682,0.7274912555650989,0.73237921472903,0.7393038235445993,0.8672054216674668,2.5930623364655205,4.348247006247162,4.7657601848329545,4.074113963136685,2.7466257201990274,2.3079313852361985,2.925036229682517,3.60772119291158,5.971049448672332,9.248426068088225,11.149027522996821,11.084669394005058,10.453308001997275,9.344963261575867,6.774304071278364
PT0002000081997398TD,2.3192628546626857,1.8237424105704418,1.6074710487708403,1.4434127359921092,1.4313960775631838,1.4305124997375276,1.4992106756823038,3.268707808232866,4.738451163429532,5.684807193598698,4.655041416687579,5.6823773545781435,6.48387080023096,6.560344461041513,6.0844936230343185,5.306282453087545,5.8207898209672,7.365504754670803,6.9032168362874335,5.050884282581595,4.612099534360683,4.074354069666267,3.3729258127690254,2.780840311796747
PT0002000082549706RH,4.269870381433989,4.365382174045396,4.613116866127123,4.333298019740394,4.2826747294398135,4.254164359902398,4.059737547154562,3.390369700405396,3.3514287078664875,3.828734016414823,4.285456228906878,4.338861018674524,4.287403278533824,4.152361479407822,4.086579017011738,4.224263240631452,4.265707582690716,4.303396900469448,4.341920668088297,4.100486514347063,4.201454945001519,4.234137563739531,4.218143941803908,4.211051118162892
PT0002000082592498EF,3.036851220030813,3.0623605061697647,3.058523782862115,3.0607512925109477,3.0584387634098693,3.048576506949386,2.8548681869531376,2.4978034914122995,2.298942992609971,2.2990790237335643,2.3049453659385066,2.305931591584555,2.313243264477672,5.306149034096676,7.460763004574611,7.540069149629256,7.544609188379167,7.890519331785387,8.238231887579216,7.9473293297758625,3.8723469836469153,3.0190577531297333,2.9964085710515205,2.98419977770906
PT0002000084414998AX,2.9354719829478997,2.96958938485984,3.031792033448594,2.909960658058306,2.9766187920884164,2.9831528266432628,2.8872837146032513,3.006415453867939,3.6016989465264606,4.991288597808201,5.558276243346856,5.794636249624959,5.843394423445996,5.856343525539984,5.824981989938503,5.9861639936002735,5.86238338941421,5.82812088889132,5.212832634976645,3.8199027559462793,3.0286805884224774,3.063510470097189,3.0361480564851586,2.991352399417971
PT0002000085555547GN,6.094037434981966,6.147900638474526,6.693170403085995,6.835751953229174,6.8631621141541626,6.807426932143275,5.684917277305791,2.9717747164628516,2.554022239998598,2.2253557568657523,1.971559290667805,1.722675742346963,1.698063627758271,1.3962785876652108,1.3150936593598612,1.2816834415353853,0.8382376521104524,0.6365228679301403,0.7238147848420975,3.4801399334101655,8.061165554218073,8.610711359707222,8.325257167551479,7.061276864194782
PT0002000085641795MX,2.9030981260121114,2.892473583706641,2.877411798415242,2.868536735478325,2.8734834918693952,2.8659178644477636,2.8667908214579527,2.8676637784681365,2.885268411506931,2.8919610819183736,2.8926885460935337,2.8905061535680643,2.8848319330018395,5.00437155373872,7.6722736697088,8.618850054422841,8.79620582032607,8.605610206434985,7.908263048129668,4.306733409763339,2.9203321847494923,2.9294982333564668,2.89457995294894,2.8826495404763697
PT0002000089069203YG,2.9363502689989027,2.7099061185559314,2.7332580382427683,2.7273023636636413,2.713680440013644,2.7071931347165763,2.8884360654450694,3.1218821954267675,4.470817636291569,5.319660036059563,6.122070717579719,6.142909945556934,6.057780010113675,5.932449335199349,5.984470625309121,5.950764278504346,5.81375716279222,5.322630824992944,4.516950503803765,3.825471325389623,3.487228991594149,2.9420732757380867,2.791246971265874,2.7817097347457493
PT0002000100113293JT,3.8235085520122767,3.8393864583094057,3.839672295094175,3.8364921310091504,3.8359139193573277,3.830912388569061,3.9328221922028215,4.00521429101103,4.409991357869549,4.564084763080311,4.538065238748288,4.435635044627887,4.339594089260128,4.186772749683374,4.10431976813345,4.129905633726606,4.205015327298383,4.30458337374226,4.410396106025824,4.536157140297273,4.519967214046236,4.349828435497391,4.141903525501928,3.8798580048958566
PT0002000100742616GC,7.506917406281151,7.2845484203711415,6.428148976293299,5.760011215187747,5.021817747074562,4.4462627879470595,4.257560731171788,4.687795398795721,4.6275525272035125,3.505913961505795,5.488128612962175,5.950079131062683,6.579849663711331,5.510798041946984,3.567818308996796,3.906619795528168,3.3706911734464398,2.994212230989455,2.0588834157481606,1.3791974391286126,1.2249949576883497,1.0995959538147562,1.0765706897939618,2.2660314133503623
PT0002000101964938LF,1.729343825703345,1.8775500958607911,1.9952488272435467,1.9969600183475291,1.9915412465182512,1.9892596583796078,1.9784221147210523,2.7849635217314512,5.898760933944864,6.2335839932907655,6.209912516352341,6.241569551776018,6.360212134985469,6.896955744601299,6.844764415929834,6.903230111982568,6.557284310460782,6.212479303008315,5.954374644824295,5.495205031922335,2.6800104673538603,1.7362885735075346,1.7191766624677098,1.7129022950864408
PT0002000102936404ME,3.3858950672539576,3.5091569365455126,3.5565965385284883,3.5153447899681383,3.5307520695509202,3.471607996313792,2.720627368907902,0.6510818146272107,0.4748921174628244,3.570761295564271,4.731028849951465,4.712142507237087,4.686049533750119,4.697480741182506,4.7263072642728705,4.723076705650675,4.679588416505727,5.335391816811533,6.1899988246370965,6.291388664472174,6.850275306112096,6.863446045110281,3.773540975234426,3.3535683543489347
PT0002000103647515BL,11.259537167574079,1.3163973398038686,0.018502012637764884,0.016446233455790858,0.004111558363947377,0.0,0.0,0.0,0.0,0.0,0.004111558363947377,0.010278895909869456,0.004111558363947377,0.004111558363947377,0.012334675091842806,0.010278895909869456,0.016446233455790858,0.5735623917707174,4.436371474699675,11.843343867351635,18.0764663470965,18.033294984275045,17.507015513689726,16.85327773382203
PT0002000105483259QH,6.424826838334713,4.643380865152485,2.6086659073643745,2.5158675154027974,2.3508925963599903,2.5622667113835855,2.454001920761745,2.4952456505224463,2.46431285320192,2.6808424344456028,2.670531502005427,2.716930697986216,2.9179938805696364,2.964393076550427,2.9695485427705135,4.77396171980121,5.8978533557803265,6.6814842212336565,6.851614606496552,5.614302713675503,5.707101105637083,6.3566898493681325,6.377311714248483,6.299979720947169
PT0002000106237165CF,3.5223170110184103,3.511537067683077,3.5089212229000175,3.5109425521676765,3.5084956798963014,3.5082829083944422,3.5047721786137807,3.5137085816918345,3.5060488076249308,3.5099850804093142,3.5024316920933343,3.5031763923498382,3.602540683717776,4.507564266873053,5.397268301894516,5.8012149981729415,5.781108091247311,6.358250790038585,7.162207909811056,5.219923255095425,3.540092247922296,3.496899633045013,3.5056232646212138,3.516687382717856
PT0002000107046231FW,1.5347863463188034,1.449359943134936,1.4442673979986496,1.456479354576992,1.4434532675600935,1.353084788880358,1.2867331581380301,2.0923152270893626,5.3915788293382505,6.2956706813548795,9.153675585906322,8.86262395412249,8.73765493180412,8.63995927917738,8.55447558312898,7.430161447482905,5.911808179575644,5.26213208960782,4.346235346232126,2.141977183841289,1.8309793563128316,1.93763044376369,1.7967858778934718,1.6461717467605799
PT0002000107172384HT,4.492463422332631,3.6142986673796393,2.9827421108833807,2.664720624028485,2.5452044321341525,2.512421373018429,2.4690548066291247,2.4706036125716,2.4538248815281194,2.5632738347963624,3.1461411378145088,3.535665832347007,4.351886564031409,4.914103121149885,5.090925132915798,5.387521470899787,5.494389080930572,5.32815057643824,5.245031324192073,5.438115798353976,5.874879074131966,6.181542650742044,5.935282505888496,5.307757964862318
PT0002000107332489XW,4.204529344148235,4.189915291425734,4.178215851712949,4.161229382495405,4.149774905168632,4.150555892259096,4.163312014736636,4.19279427740157,4.168844006627406,4.117233776399392,4.1227006860326245,4.148733589048019,4.130575639194779,4.134350410132013,4.133374176268936,4.136953700433551,4.1399474842803246,4.150425727744018,4.153614758363404,4.155957719634788,4.172488613049562,4.216874712690808,4.267183297768053,4.260414742984053
PT0002000108315818YN,9.104531369799224,3.4632093370462966,1.511094130328251,1.2221984298436657,1.115914358216517,1.1978502126626733,1.1562667406232214,1.041912192514743,1.0271391169217776,1.0216676074429003,1.0373981971946629,1.0193422159143755,0.9923950317309196,1.070090466330946,1.6838570421237327,1.725850877374093,3.2455626351315847,9.244252052296021,9.598121927842254,9.656119928318326,9.62110226765353,9.800294203086686,9.712066112739825,9.731763546863778
PT0002000109837807PE,2.8839263062513742,1.9835636117685695,1.9465473492470142,1.9505406392212248,1.9225876094017504,1.6837162636716994,1.099606848353078,1.2459064719537025,4.962933385221172,5.840005074102335,5.953269298825398,5.947097850683436,5.831292441431329,5.317247113842039,3.987844578791207,4.430010686844706,3.945370494520058,3.287929754220479,5.392756596990749,6.7929492724934954,6.955948108713547,6.452793571963013,5.55793359137855,4.628223080110069
PT0002000109942242HZ,0.0,0.035252258692193734,0.0,1.962765511641937,4.3678841629875915,3.280927022770541,0.895581500274988,0.027964853659428125,0.0,0.057483310299934164,2.6178210231188976,5.9861735227338215,5.96682410378765,5.960750928497975,5.903126381563392,3.3797926670210496,0.001412366346435878,0.0,4.689479980071041,6.401974175124546,6.401550465220616,16.315232324123333,20.120288498056233,5.627714944008395
PT0002000110090564GD,2.2312277211653164,1.4566972560752776,1.4598143401343375,1.4326730376617203,1.4381012981562438,1.4253061127048672,1.424142914027469,1.428020242952129,1.787836367160539,4.89978056209233,5.9706988110833095,5.725263890152359,4.382932616435206,2.852163156979598,3.6008753723313656,4.551596424657898,4.645040051742194,3.6194865511697314,6.181625504584792,9.998855830912163,9.646794364553072,8.54059242234769,6.80083493385293,4.499640217067459
PT0002000110607652SB,1.437986709099879,1.4329770692418216,1.4154853634712448,1.418492962273289,1.3944321718569341,1.4091967477942426,1.4004473694610229,1.9702506334119736,6.614530019914304,6.099683788618891,6.242954858825367,6.1822560466386545,6.806469507099316,7.423027261518412,7.6614478210986565,7.674571888598486,7.048444501627434,6.768190976891479,6.427512058041726,5.917313933985836,2.9225657813683856,1.4379056454501207,1.4507562948770376,1.44310058883547
PT0002000112026362NN,10.596999259696805,3.2598247022066875,1.0036377578647993,1.0030382132065814,1.0024386685483637,1.0024386685483637,1.0030382132065814,1.0024386685483637,1.0024386685483637,1.0024386685483637,1.0024386685483637,1.0030382132065814,1.0024386685483637,1.0024386685483637,1.0024386685483637,1.0024386685483637,1.168512538876036,8.117235127677205,10.192259189786014,10.239623217785566,10.490832429580912,10.562777788567647,10.670695827047695,10.664100835807249
PT0002000112171317NK,8.836358423238018,8.630516898721137,8.318428792286882,8.071013640789806,8.034135531458773,8.020400745865098,7.325954025335955,4.445681281297153,1.5837215847165833,0.01255871832571485,0.008883508113338962,0.009849563369163048,0.008169467272078353,0.008169467272078353,0.008043460064797475,0.007938454058728067,0.008316475680572423,0.6526123277117107,1.1826616451410228,2.787132416656616,6.391127555716281,8.037726736866295,8.793580969743921,8.817018310298266
PT0002000112989585PH,3.03285434875548,3.0304812064378,3.010693102900797,3.005195891929388,2.9927463259059,2.979003298477375,2.9765780583429295,3.290242449064563,4.939890788514477,5.159132496668361,5.256950515424334,5.345229256318155,5.394542472385217,5.637389851181038,5.689613355409435,5.650162782555786,5.275867388473011,4.990497465986575,4.819922243197233,4.601650631097127,3.7510380746092316,3.0714857889375677,3.0485268489981494,3.050305358430076
PT0002000114685657JR,2.810064736721253,2.769504446617849,2.770331326185083,2.8087101273803805,2.842014808225339,2.8529472311619797,2.9701132828880086,3.6010570842693554,5.061481177830801,6.256851675637222,6.242136726621237,6.346894247672343,5.964859113658576,5.482587038542186,5.4969329606236,5.422389519840426,5.3315166372025224,4.624230388731972,4.393634682992437,3.7201143990350563,3.44989442619605,3.115048611440442,2.842983503928585,2.823701846597294
PT0002000115031201VQ,1.4026689429042007,1.3245124656974718,1.3288935143767668,1.3193517210050263,1.3070269045665284,1.3034487320521257,1.3201468704526715,1.6739883746547126,3.56187195072594,7.010435105162462,8.009540386128451,9.406419178278869,9.549148504131152,9.024151081323517,8.59993885100489,7.621507455677673,6.750620023144448,5.909550694897909,4.530562765319505,2.1168866169929976,1.7705990325435845,1.737799117828227,1.7656293484958032,1.6553023626350545
PT0002000115673389QK,4.3712714292356845,5.1785674800390895,4.8457696005888655,4.5241034001669584,4.227109405429083,3.834672930808236,2.804005451255686,1.7945783292281101,3.5938870437565424,5.35971205057093,5.691395537511167,5.581576396421334,5.5818546543801775,4.560926203387113,4.764240018648019,4.647742686545968,3.863519005874907,4.354273292620096,4.295097100039595,3.376289319941722,3.265264394363572,3.2333574817496338,3.115839870465159,3.1349469169723427
PT0002000115673471CB,8.636999834045781,9.418084063343231,8.341322499647154,6.583478754745375,4.888513790625273,3.524027999915859,1.368168613356403,2.1761149111178955,4.028683020866495,5.211627318741981,5.496504482317894,4.882231328462763,5.436712773460896,4.464230958029514,4.651513321460218,4.385050271119252,3.3763901390968596,3.21152966648753,2.736770499965393,1.8681659468417293,1.5701822673750625,1.524038665974554,1.227896397831382,0.9917624751715007
PT0002000115700602GW,1.769072187296759,1.8221848456850411,1.8281722614568772,1.8251402213808394,1.8248444125929333,1.821738420319919,1.8189282368348103,3.249755343936775,7.293609379007562,8.27362389334058,8.210616621516573,8.044224178319375,7.508218654633462,6.308122402098282,7.35513760689204,6.895598654879861,5.086875821227813,4.70232439694984,3.4491304669855083,2.3641038329458133,2.343249313398431,2.2401599508131436,2.1354436398943726,1.8297252575933842
PT0002000117822355RM,3.1794768076527937,2.264693584294846,2.0680742127509784,2.318631528637429,2.2739189498377113,2.140976680693594,2.0606665226926593,2.235046982319187,3.139013044424086,5.057243675313883,5.601261909043107,5.105700415487138,4.743266996836333,3.4439939194517324,3.8973179071758848,4.284295215130188,4.848527713353621,5.847279253975689,6.114373282595262,6.267484241235597,6.2689706873239714,6.375216524951713,5.967909262123679,4.4966606826989235
PT0002000119303492KB,2.686776224623623,3.244426306885464,3.2240888489322086,3.016674125032192,2.9316273025824575,2.567690235237718,2.3356209803615817,5.071142976922977,6.51897465378667,7.452227817157954,7.355645388471685,7.04508877351561,7.807569726914688,6.512415191416876,5.921837389777897,5.124749617669219,4.493231723308427,4.491648404805374,3.6257993719926542,2.071206790351637,1.6552464007637084,1.6443893595999126,1.6439369828847545,1.5579854070047041
PT0002000120237616VJ,1.865162363844724,1.7801006278868985,1.7619263902862023,1.7638862639127721,1.7567817220164565,1.900342465162691,2.074526233724077,2.8119286857209445,5.898974631771617,6.820850188869361,7.188081509647867,7.811566307100367,8.20403100082096,8.049690952728591,6.754704453972633,6.12485006723378,5.42909492980152,4.79973051146931,4.152727230497972,3.101255029843303,2.78890017060875,2.589483029105278,2.3452337783940234,2.226171455579911
PT0002000120320157HF,4.104773814120222,4.0949823892975,4.089744386221244,4.084366176432862,4.08115321993591,4.074587613181261,4.078708579123007,4.149882550218588,4.219240502424585,4.250392211068971,4.181872421427394,4.195213175577791,4.194654400534842,4.196889500706636,4.205271126350869,4.230835084565766,4.253465473805183,4.305920480961985,4.307317418569355,4.237819772602623,4.141431077693988,4.106926718791914,4.103085140371643,4.1114667660158695
PT0002000123648159KR,3.6778331564045716,5.070366677617213,4.817925527211413,4.2706877132082095,4.006547521229759,3.582533002527509,3.2640481777496637,3.9024922940867333,5.36305696009836,5.632041828644199,6.207715787716852,6.571909082717445,6.791183356919651,5.881226714697235,5.175589040751612,4.759157494067883,4.782538324458319,4.206021812939164,3.1844269715552023,1.9125940535600763,1.6688857584093046,1.8308664662493597,1.802430321179909,1.637921956000347
PT0002000123801456QA,1.9355987367303997,1.9261952205747526,1.9045376334431516,1.8939910789627517,1.8846692856478158,1.8668762276050723,1.8507842267365868,1.8461573512226055,1.8397273551039077,5.022337285854345,6.379066466899336,6.415673217289375,6.430676541566335,6.386312970461676,6.373452978224281,6.336574058686359,6.403833859356535,6.432105429592712,6.5117829476349725,6.5822407357927535,6.620582564500537,3.2510264502991064,1.9561477081101515,1.9496496697044836
PT0002000125379984SH,2.7929153299854286,1.1700603617265455,1.1437418686880556,0.9891577717893806,1.008706344354388,0.991263002680997,0.9302113068241272,1.220733169867162,4.802332411046771,6.143965983546749,6.0880269912838045,5.677206220148415,4.7800771130496855,3.877233807816569,3.3470163703995177,4.065501598981102,5.153605222676446,5.955998939652446,6.712679071553353,7.465449488941259,7.423946365649395,6.805910725324926,6.241408099101556,5.212852434911929
PT0002000131605602FL,8.767131787234037,8.849205168712244,8.877726704872572,8.88686033711212,8.832846985022865,8.83757763311106,7.125267336148379,2.9379679712246745,0.20357146026284823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3934219931703213,1.7310485783509928,3.372726817927571,5.097508823486408,8.36617162297168,8.892338468556243,8.828628311835985
PT0002000133505542CK,4.222757408790361,4.266613886394964,4.294708915487319,4.306940859199596,4.311349545625931,4.2921587929466,4.2571054136156565,4.1887707740075015,4.136514873130672,4.103622614596954,4.102801388694009,4.102585276614289,4.100726712728675,4.096231581470454,4.087154874122125,4.092428008867347,4.0894888845831225,4.08391319292629,4.077862054694068,4.09130422605279,4.128043279605563,4.171568252461612,4.193265905265722,4.202083278118388
PT0002000133685986TF,7.539775201649203,7.394264301725421,7.390522732967139,7.388358947046192,7.3862697744328605,7.384105988511909,7.31859550442245,3.485635278728057,0.029994549662827406,0.01723567405998334,0.01790719382855188,0.003954505303805702,0.00447679845713853,0.004103731919043653,0.0038798919961867263,0.0038798919961867263,0.0036560520733298005,2.028810447467562,5.718438509225898,7.367914900758592,7.363885782147165,7.347620081086231,7.394178785040467,7.402535475493795
PT0002000201936109ME,3.7441483224054566,3.1068985205239636,2.317254198247519,1.8118128462807785,1.4074597647073859,1.3452515983114786,2.4805506350367725,6.454097263575305,6.842898303549721,6.912882490745116,7.2083712811256735,7.153939135529254,7.255027405922602,4.323467564515505,2.488326655836261,2.6671751342244927,2.9859919870035134,3.320360881381512,3.6936098797569503,4.284587460518063,4.595628292497597,4.704492583690434,4.681164521291969,4.21460327332267
