hora,PT0002000032936306KX,PT0002000032942455NH,PT0002000032959511HP,PT0002000032966446CC,PT0002000032968749YT,PT0002000032969229AC,PT0002000032976997LZ,PT0002000032990792KD,PT0002000032993611ME,PT0002000033016394FN,PT0002000033039837ZH,PT0002000033074862LZ,PT0002000033085062AW,PT0002000033094187PL,PT0002000033171958DG,PT0002000033186037TF,PT0002000033254603ZX,PT0002000053093191SV,PT0002000065256275YB,PT0002000065523872AA,PT0002000066469574LZ,PT0002000068856655YV,PT0002000068856781NM,PT0002000068856872QG,PT0002000068856906VS,PT0002000068856952LS,PT0002000068857099AR,PT0002000068857897ZV,PT0002000068857909SY,PT0002000068859187RL,PT0002000068859325FL,PT0002000068859382XF,PT0002000068859393XH,PT0002000068859597LS,PT0002000069698702RB,PT0002000069803182JW,PT0002000071896778MT,PT0002000073231742VK,PT0002000073481266XH,PT0002000073598156DE,PT0002000073717386HC,PT0002000075637532JB,PT0002000077394934QY,PT0002000077647404EM,PT0002000078207354XC,PT0002000078233981HJ,PT0002000078294957RQ,PT0002000078441876HB,PT0002000079901964CJ,PT0002000081344542CP,PT0002000081997398TD,PT0002000082549706RH,PT0002000082592498EF,PT0002000084414998AX,PT0002000085555547GN,PT0002000085641795MX,PT0002000089069203YG,PT0002000100113293JT,PT0002000100742616GC,PT0002000101964938LF,PT0002000102936404ME,PT0002000103647515BL,PT0002000105483259QH,PT0002000106237165CF,PT0002000107046231FW,PT0002000107172384HT,PT0002000107332489XW,PT0002000108315818YN,PT0002000109837807PE,PT0002000109942242HZ,PT0002000110090564GD,PT0002000110607652SB,PT0002000112026362NN,PT0002000112171317NK,PT0002000112989585PH,PT0002000114685657JR,PT0002000115031201VQ,PT0002000115673389QK,PT0002000115673471CB,PT0002000115700602GW,PT0002000117822355RM,PT0002000119303492KB,PT0002000120237616VJ,PT0002000120320157HF,PT0002000123648159KR,PT0002000123801456QA,PT0002000125379984SH,PT0002000131605602FL,PT0002000133505542CK,PT0002000133685986TF,PT0002000201936109ME
11,0.0,0.08886826347305389,0.0,0.08712876712328767,7.043876923076923,5.869882629107981,5.6649202772963605,2.712040506329114,1.809523396880416,1.5856256499133448,3.0202489711934155,12.49706572769953,4.773476821192053,1.0706573170731706,1.8784021978021979,13.337399529964747,6.083453658536585,0.9507579318448884,0.0028848413631022327,0.07635957696827261,0.7567978021978022,3.2557856272838004,33.61267605633803,0.21619975639464067,6.213321596244131,0.385,2.206151035322777,21.586784409257003,5.777101096224117,14.549882629107982,41.6278928136419,35.49176829268293,34.640845070422536,44.279841656516446,2.244526748971193,0.07232335329341318,12.46639231824417,8.344483568075118,8.021924482338612,1.097611111111111,10.046285018270401,9.633744855967079,30.303897685749085,2.6522533495736904,4.851400730816078,4.01731220657277,11.076431181485992,308.7335680751174,0.0,3.5627283800243603,37.74119718309859,9.5,0.29804835164835164,1.391654945054945,0.5966687242798354,0.05948203592814372,4.76231043956044,45.019366197183096,4.777558241758242,7.816071428571429,5.774056029232643,0.0015225334957369061,0.15463615023474178,0.07237142857142857,6.629719853836784,4.69718792866941,0.11028719723183392,0.009087804878048781,4.988428745432399,0.09315164835164835,5.063786008230453,8.075357142857143,0.001965922444183314,0.0005719512195121951,18.164835164835164,70.77777777777777,13.88468309859155,18.32429963459196,13.725030450669914,16.56151035322777,3.200815384615385,9.484470158343484,11.40414878397711,0.07324756097560976,9.500609013398295,0.2215969447708578,6.473593964334705,0.0,0.11153701527614572,7.571428571428571e-05,0.44573643410852715
12,0.0,0.09452095808383233,0.0,0.08627945205479452,7.653815384615385,5.058816901408451,5.627079722703639,2.3230582278481013,1.5877833622183708,1.505682842287695,2.8086625514403294,13.27787558685446,4.580927152317881,1.027530487804878,1.7934373626373628,12.462267920094007,7.388163414634146,0.9422103407755582,0.0005781433607520564,0.06965922444183315,0.7597868131868132,3.1236297198538368,33.7837441314554,0.1604750304506699,6.687793427230047,0.43607142857142855,2.0676004872107185,20.040194884287455,5.408952496954933,15.169600938967136,40.35018270401949,35.12439024390244,34.96332159624413,42.84713763702801,3.471469135802469,0.08503592814371258,13.316186556927297,9.210387323943662,7.693666260657735,1.0980205761316872,7.331303288672351,9.65329218106996,30.64190012180268,2.428136419001218,4.607490864799026,2.3148474178403755,12.982034104750305,324.59154929577466,0.0,3.045676004872107,43.06455399061033,9.38733252131547,0.2989934065934066,1.4033648351648353,0.5881440329218107,0.05936526946107784,4.696313186813186,44.044600938967136,5.283226373626373,7.964642857142858,5.742082825822168,0.0006090133982947625,0.16607981220657278,0.07442417582417582,6.536236297198538,5.781550068587106,0.10980449826989619,0.008847560975609755,4.891291108404385,0.09285054945054945,3.876543209876543,8.890714285714285,0.001964747356051704,0.00047439024390243903,18.332417582417584,66.51748971193416,14.095363849765258,18.325213154689404,15.28380024360536,15.457978075517662,2.973602197802198,10.510962241169306,11.977110157367669,0.07323780487804878,9.817600487210719,0.2221151586368978,5.450617283950617,0.0,0.11148648648648649,8.571428571428571e-05,0.45203488372093026
13,0.0,0.10095209580838323,0.0,0.09162739726027398,6.770397802197802,3.4873849765258216,5.089629116117851,1.8794354430379745,1.0882980935875217,1.5116395147313693,2.6497119341563784,12.503521126760564,4.394304635761589,0.9432439024390245,1.6592571428571428,10.719492361927145,6.40764756097561,0.8793078730904819,0.0003278495887191539,0.05882726204465335,0.7650747252747252,3.0523751522533495,32.694835680751176,0.11997563946406821,6.821596244131455,0.43464285714285716,1.9348355663824603,18.253045066991472,4.720767356881852,13.04518779342723,36.23051157125457,32.67987804878049,33.93104460093897,41.55328867235079,2.9565658436213993,0.08073053892215569,11.724622770919067,7.123826291079812,6.861144945188794,1.0870205761316873,5.963763702801462,8.15329218106996,28.82429963459196,1.5557247259439708,4.015225334957369,1.1117957746478873,11.514920828258221,298.0363849765258,0.0,2.0532886723507917,43.5724765258216,9.091656516443361,0.6858351648351648,1.4064747252747254,0.4836172839506173,0.10298203592814371,4.599150183150183,42.49354460093897,4.424841758241758,8.636785714285715,5.756090133982948,0.0006090133982947625,0.1687206572769953,0.09312087912087912,6.463154689403167,6.528463648834019,0.10990484429065743,0.009540243902439025,4.460109622411693,0.09275604395604396,2.522633744855967,9.696071428571429,0.001964747356051704,0.00047439024390243903,19.157692307692308,61.13940329218107,13.320422535211268,14.973507917174178,12.54993909866017,12.98721071863581,2.159074725274725,8.7673568818514,11.75178826895565,0.07327682926829268,8.50213154689403,0.2205828437132785,4.4211248285322355,0.0,0.11136427732079907,7.857142857142857e-05,0.2693798449612403
14,0.004202020202020202,0.09898203592814372,0.0,0.0956191780821918,4.3295010989010985,3.439525821596244,4.5511403812824955,2.564972151898734,1.3508526863084922,1.7685060658578855,2.6534156378600824,11.025821596244132,4.565615894039735,0.9172439024390244,1.675167032967033,9.811032902467685,4.95539756097561,0.9359271445358402,0.003256169212690952,0.06869330199764982,0.7896791208791208,2.9637637028014616,34.028169014084504,0.1233252131546894,6.650234741784038,0.445,2.09652862362972,17.91626065773447,4.908038976857491,12.460093896713616,33.334043848964676,32.455182926829266,33.10269953051643,39.05694275274056,2.889187242798354,0.08580239520958084,10.12928669410151,6.205399061032864,6.19427527405603,1.087417695473251,2.6890986601705236,7.6598079561042525,27.828562728380025,1.347442143727162,4.228989037758831,1.637030516431925,10.48477466504263,300.57159624413146,0.00013178294573643412,1.7253349573690622,40.41197183098591,8.947624847746651,0.9643252747252746,1.3989428571428573,0.4554979423868313,0.15788323353293413,4.639479853479854,41.65669014084507,2.8647450549450553,8.571428571428571,5.791412911084044,0.0018270401948842874,0.16901408450704225,0.1115010989010989,6.399208282582217,6.7633744855967075,0.10987889273356401,0.01501219512195122,3.345006090133983,0.09185934065934066,3.1848422496570645,10.0075,0.001964747356051704,0.00046707317073170734,19.335164835164836,61.29938271604938,12.69424882629108,15.640986601705238,13.076431181485992,15.142813641900123,2.4432681318681317,7.9722898903775885,9.861230329041488,0.07342317073170732,7.482034104750305,0.22013866039952995,3.8165294924554183,0.0,0.111117508813161,7.428571428571429e-05,0.15503875968992248
15,0.0011161616161616161,0.09569760479041917,0.0,0.1070054794520548,3.8208593406593407,3.2875821596244132,3.7421247833622187,2.678832911392405,1.5631282495667242,2.021213171577123,2.5662942386831276,10.324237089201878,4.326629139072848,0.7646756097560975,1.63209010989011,9.573396004700353,4.247490243902439,0.9621457109283196,0.0020282021151586367,0.07654406580493536,0.7747912087912088,3.1263702801461632,34.169894366197184,0.18848964677222899,6.809565727699531,0.41678571428571426,2.255481120584653,17.658647990255787,5.497563946406821,11.948356807511738,32.649208282582215,32.021341463414636,32.541079812206576,38.83800243605359,2.2928127572016463,0.09742814371257484,8.897805212620028,5.98268779342723,6.709805115712546,1.0856995884773661,1.0593788063337393,6.847736625514403,27.828258221680876,1.5459805115712546,4.645858708891596,2.1393779342723005,8.093788063337394,305.643779342723,0.00036434108527131785,2.186662606577345,35.24325117370892,9.249086479902559,0.9745758241758242,1.4376527472527474,0.4439259259259259,0.1773622754491018,4.6133489010989015,41.916373239436616,3.1367824175824177,8.644642857142857,5.787454323995128,0.0015225334957369061,0.2717136150234742,0.11984615384615385,5.5581607795371495,7.157407407407407,0.10997404844290658,0.01538658536585366,3.7158952496954933,0.05259340659340659,4.025720164609053,10.024642857142856,0.001964747356051704,0.0004609756097560976,19.201098901098902,60.468106995884774,11.25,15.258526187576127,12.327344701583435,14.196711327649208,2.6858681318681317,6.899208282582217,8.94170243204578,0.07386951219512196,6.8800243605359315,0.21886486486486487,4.635802469135802,0.0,0.1112608695652174,7.428571428571429e-05,0.16618217054263565
16,0.015196969696969698,0.09522155688622753,0.0,0.1103123287671233,3.4999318681318683,2.6867253521126764,3.321797227036395,2.2563518987341773,1.37005719237435,2.1566377816291165,2.6171069958847735,8.723884976525822,4.183384105960265,0.7487548780487805,1.579589010989011,8.932480611045829,3.7265036585365854,0.9539153936545242,0.0025146886016451236,0.07701527614571094,0.7614263736263737,3.173568818514007,33.60475352112676,0.1814859926918392,6.139084507042254,0.3896428571428571,2.357795371498173,16.585261875761265,5.69884287454324,11.095363849765258,33.578258221680876,29.79237804878049,32.788145539906104,35.57886723507917,2.4970637860082308,0.10203892215568863,8.310699588477366,5.040199530516432,7.274056029232643,1.0849835390946503,7.1105359317904995,5.558299039780521,27.007612667478686,1.6071863580998782,4.785931790499391,2.3386150234741785,6.943970767356882,314.6038732394366,0.0,2.6970158343483557,38.66050469483568,9.339829476248477,0.9751626373626374,1.4079252747252746,0.29033333333333333,0.1810119760479042,4.5071336996337,42.67869718309859,2.7064637362637365,8.211428571428572,5.734165651644336,0.00243605359317905,0.33568075117370894,0.11943076923076923,4.422350791717418,7.299382716049383,0.1100536332179931,0.028935365853658537,3.3093788063337395,2.1978021978021977e-05,4.108367626886145,9.206785714285715,0.0022902467685076383,0.00048292682926829266,17.92912087912088,59.45473251028807,9.96449530516432,12.683922046285018,9.491778319123021,10.472898903775883,3.0395912087912085,6.049025578562729,7.925965665236052,0.07426463414634146,6.913824604141291,0.22118801410105757,5.8765432098765435,0.0,0.11118096357226794,7.000000000000001e-05,0.18604651162790697
17,0.21147474747474748,0.10224251497005989,0.0,0.1111013698630137,3.3677098901098903,2.3810328638497653,3.0679272097053727,2.27253417721519,1.6105632582322356,2.320963604852686,2.486658436213992,7.51056338028169,4.242529801324503,0.8361317073170732,1.3018571428571428,7.7386274970622795,3.099707317073171,0.9110458284371328,0.0011856639247943594,0.0669882491186839,0.768443956043956,2.904993909866017,32.92400234741784,0.15864799025578563,5.716255868544601,0.7996428571428571,2.768270401948843,14.320341047503046,5.969549330085262,9.759976525821596,42.2037149817296,26.739634146341462,35.075410798122064,32.04598051157125,3.9608683127572015,0.16760778443113772,7.678669410150891,5.08362676056338,6.517052375152254,1.0835884773662552,13.479902557856272,4.992798353909465,25.214677222898903,2.2841047503045067,5.048416565164434,2.509976525821596,6.407125456760049,317.4031690140845,0.13255038759689922,4.463763702801462,48.92018779342723,9.422350791717419,1.0198725274725273,1.3996967032967031,0.22046707818930042,0.17708982035928145,4.126386446886447,43.68926056338028,2.404173626373626,7.779642857142857,6.537758830694275,0.08495736906211937,0.38028169014084506,0.13135384615384615,3.9363580998781975,7.078532235939643,0.11033217993079585,0.08241585365853658,2.757917174177832,0.0,3.2013031550068587,8.840714285714286,0.01590951821386604,0.03789634146341463,16.959340659340658,51.56738683127572,8.72300469483568,14.295066991473812,9.028319123020706,9.681181485992692,3.6657186813186815,6.046894031668697,7.007153075822604,0.07518048780487804,6.080389768574909,0.2221645123384254,6.791495198902607,0.12515309446254072,0.11102937720329026,0.03884428571428571,0.20687984496124032
18,0.9736691919191919,0.08499700598802395,0.0,0.12873150684931509,2.792443956043956,1.8049225352112677,2.2475701906412477,1.9208759493670886,1.4303743500866553,2.2267053726169843,1.5525781893004116,6.034330985915493,2.8668476821192055,0.8454902439024391,0.732734065934066,5.9717544065804935,2.3559268292682924,0.6861598119858989,0.0020270270270270267,0.03736662749706228,0.7458483516483516,1.97442143727162,31.324530516431924,0.139768574908648,5.623826291079812,1.0767857142857142,4.899512789281364,10.931181485992692,6.809378806333739,7.328638497652582,54.39190012180268,21.464634146341464,38.39407276995305,29.55359317904994,3.5033168724279835,0.3759700598802395,6.877229080932785,4.465082159624413,4.911693057247259,1.2128539094650206,15.745736906211937,3.874142661179698,21.608708891595615,5.96041412911084,5.574908647990256,4.27406103286385,4.788976857490865,287.3327464788732,0.43836434108527134,6.913824604141291,45.84976525821596,9.506699147381243,1.0648153846153845,1.2519274725274725,0.25070164609053497,0.16273952095808383,3.50178021978022,44.76320422535211,1.6531604395604396,7.456428571428572,7.58495736906212,0.6571254567600487,0.3899647887323944,0.14796263736263734,3.2512180267965896,6.9681069958847734,0.11041695501730103,0.08557073170731708,4.523447015834348,0.07297362637362638,5.467421124828532,8.395714285714286,0.0199764982373678,0.06867560975609756,16.37967032967033,48.99588477366255,6.6875,14.100791717417783,7.693666260657735,7.10109622411693,3.833162637362637,4.881242387332521,6.062589413447783,0.07520487804878048,4.6035322777101095,0.2249165687426557,7.654320987654321,0.550671009771987,0.11086486486486487,0.10948714285714287,0.23013565891472867
19,2.0374747474747474,0.08715269461077844,0.0,0.1246027397260274,1.8181406593406595,0.8824577464788733,1.1671785095320624,1.4403569620253165,0.49307798960138655,1.9911074523396879,1.1274567901234567,3.8770539906103285,2.364596026490066,0.8455109756097561,0.6813516483516483,5.859502937720329,0.9224731707317073,0.667508813160987,0.00463807285546416,0.04761809635722679,0.723032967032967,1.6473812423873324,30.921654929577464,0.12728380024360536,5.656396713615023,1.1760714285714287,6.658647990255786,8.089829476248477,8.237515225334958,4.322769953051643,61.58678440925701,15.726524390243902,40.6299882629108,23.626065773447017,1.7921213991769547,0.44798802395209575,4.6824417009602195,3.4468896713615025,3.5943970767356883,1.4854053497942388,15.43727161997564,2.0723593964334706,18.324908647990256,9.60688185140073,5.687576126674787,7.27406103286385,2.6823995127892815,268.07042253521126,0.660265503875969,8.334652862362972,33.54694835680751,8.978075517661388,1.0272153846153846,0.9173978021978022,1.20538683127572,0.08862574850299401,2.965708791208791,46.039612676056336,1.107413186813187,6.881428571428572,7.709196102314251,1.7542630937880634,0.31954225352112675,0.10783736263736264,1.6023142509135202,7.224622770919067,0.11047923875432526,0.08608780487804878,5.697929354445797,0.09962197802197802,8.843621399176955,7.729285714285714,0.020069330199764982,0.1618451219512195,15.637912087912088,41.48508230452675,3.124706572769953,11.084348355663824,5.251827040194884,4.867235079171742,3.9291494505494504,2.78836784409257,4.5275393419170245,0.07399146341463415,2.7649208282582216,0.22735017626321974,8.512688614540467,1.072912052117264,0.11123031727379554,0.14106857142857143,0.26695736434108525
20,3.078858585858586,0.08855089820359281,0.0,0.117413698630137,1.57810989010989,0.6667464788732395,0.8149116117850953,1.1802379746835443,0.44460831889081454,1.464637781629116,0.9341358024691359,3.597417840375587,2.4429867549668876,0.774890243902439,0.6777846153846154,5.262649823736781,0.8187097560975609,0.6657485311398356,0.010408930669800236,0.04672855464159812,0.7307120879120879,1.3663215590742996,30.738849765258216,0.18331303288672351,5.77112676056338,1.269642857142857,7.484470158343483,7.2557856272838,8.46985383678441,4.161971830985915,60.72838002436053,14.528048780487804,39.45246478873239,24.68818514007308,1.4804876543209877,0.6491437125748503,5.181069958847736,3.2423708920187795,2.6211936662606576,1.5392222222222223,10.260962241169306,1.5517832647462277,16.21498172959805,10.269488428745433,5.500304506699147,7.230927230046948,2.4993909866017052,253.4137323943662,0.8461608527131782,8.286540803897685,30.63262910798122,9.199147381242387,0.5005120879120879,0.7273758241758242,2.7920781893004114,0.06009580838323353,2.7034853479853482,45.87529342723005,0.9835978021978021,3.3560714285714286,8.39403166869671,2.6775274056029232,0.3248239436619718,0.07313406593406595,1.369671132764921,7.804869684499314,0.11091868512110728,0.08577560975609756,5.834652862362972,0.0996153846153846,8.532235939643346,3.8175,0.02056169212690952,0.3711243902439024,12.747252747252746,38.47170781893004,2.613556338028169,10.71985383678441,4.414129110840438,4.824299634591961,3.9300813186813186,2.228380024360536,4.071530758226038,0.07230853658536586,2.4126065773447016,0.22867450058754407,8.465363511659808,1.6215895765472315,0.11222914218566393,0.14099142857142857,0.2863372093023256
21,4.844419191919192,0.1481706586826347,0.0,0.1230958904109589,1.6080945054945055,0.6114037558685447,0.7693604852686309,1.1130050632911392,0.44734315424610055,0.7754072790294628,0.8891255144032922,3.6795774647887325,3.125430463576159,0.5653743902439025,0.6789274725274724,4.617331374853114,1.3907158536585364,0.6647755581668626,0.0027708578143360754,0.04419271445358402,0.7341472527472527,1.2752740560292326,30.732394366197184,0.3099878197320341,5.778169014084507,1.4067857142857143,8.374847746650426,6.811814859926918,8.478684531059683,4.630281690140845,47.70127892813642,13.93719512195122,35.11854460093897,25.531059683313032,1.593985596707819,0.9175508982035928,5.083676268861454,3.2866784037558685,2.440316686967113,1.4468395061728394,3.8711936662606576,1.5432098765432098,15.453105968331304,10.59774665042631,5.312423873325213,6.598004694835681,2.5776492082825824,216.44307511737088,1.1513178294573645,7.814555420219245,27.061032863849764,9.270706455542022,0.390221978021978,0.7357406593406594,2.9824197530864196,0.06028443113772455,2.2808516483516486,44.14847417840375,0.8829098901098901,2.1742857142857144,8.410170523751523,2.671132764920828,0.3617957746478873,0.07224175824175824,1.4494518879415348,8.21227709190672,0.11209861591695502,0.08737317073170732,5.412606577344701,0.2538835164835165,7.553840877914952,1.8782142857142856,0.0207027027027027,0.46674024390243907,10.437912087912087,34.73765432098765,2.5651408450704225,10.61510353227771,4.284409257003654,4.612058465286236,3.996687912087912,2.2137637028014616,3.780400572246066,0.07170609756097561,2.646772228989038,0.11229024676850763,7.760631001371742,2.6613973941368076,0.11341245593419508,0.14068,0.2931201550387597
22,5.191618686868686,0.15576646706586827,0.0,0.14106301369863014,1.6096175824175825,0.5925046948356808,0.813372616984402,1.1461974683544303,0.4276533795493934,0.625890814558059,0.8916831275720165,3.557218309859155,1.7990463576158942,0.6004134146341463,0.673789010989011,4.265205640423032,2.2847646341463417,0.6632420681551117,0.0010340775558166863,0.039712103407755585,0.7386945054945054,1.2731425091352009,30.720070422535212,0.2853227771010962,5.721830985915493,1.5317857142857143,7.029232643118148,6.73599269183922,8.351400730816078,4.918720657276995,41.19397076735688,13.395731707317074,29.711561032863848,23.892509135200974,1.5754156378600823,1.0116646706586827,4.984910836762689,3.260856807511737,2.4013398294762487,0.006687242798353909,0.8952496954933008,1.5593278463648834,15.245127892813642,10.262484774665042,5.057247259439707,5.881455399061033,2.6218026796589524,158.75469483568074,1.2167848837209303,6.98599269183922,22.402288732394368,9.235688185140074,0.3872945054945055,0.7291692307692308,2.8835493827160494,0.05956586826347305,2.163923076923077,42.038145539906104,0.8644219780219781,2.152857142857143,4.623934226552985,2.5931790499390988,0.3629694835680751,0.07242197802197801,1.3440925700365407,7.885116598079561,0.11343598615916956,0.08658658536585366,4.661997563946406,0.3130945054945055,6.015089163237311,1.895,0.020914218566392476,0.5106317073170732,10.35989010989011,31.703703703703702,2.6062206572769955,10.229293544457978,3.451887941534714,4.3964677222898905,3.741342857142857,2.213154689403167,3.4238197424892705,0.0716390243902439,2.6056638246041413,0.06756521739130435,7.116941015089163,2.828778501628664,0.11400235017626323,0.14157142857142857,0.2916666666666667
23,5.1895858585858585,0.12749700598802396,0.0,0.11956986301369864,2.0666307692307693,0.5639835680751174,2.667377816291161,0.9571139240506329,0.36530329289428076,0.5874956672443674,0.8883847736625514,3.079518779342723,1.2571721854304636,0.5903036585365853,0.6744967032967033,4.086710928319624,2.4802451219512194,0.6584289071680376,5.052878965922444e-05,0.02493419506462985,0.711734065934066,0.9832521315468941,30.610035211267604,0.2618757612667479,5.703345070422535,1.5139285714285715,3.7962850182704018,6.720767356881852,6.955237515225335,12.090962441314554,28.104445797807553,12.45,20.504107981220656,21.520706455542022,1.6364732510288067,1.0132694610778443,5.864197530864198,3.1898474178403755,2.2816686967113275,0.004664609053497942,0.8998172959805115,1.3700274348422496,14.953714981729599,8.394336175395859,3.96863580998782,3.3271713615023475,2.4859926918392206,129.1050469483568,1.2129496124031007,5.064250913520097,18.469776995305164,9.220158343483556,0.3857164835164835,0.718410989010989,2.4457551440329217,0.05932035928143712,2.156529304029304,39.37852112676056,1.819487912087912,2.145,4.10931790499391,2.4963459196102313,0.3585680751173709,0.07265054945054944,1.2314250913520097,7.051440329218107,0.11325605536332181,0.08676219512195121,3.8821559074299636,0.08757362637362637,3.979766803840878,1.885,0.02090129259694477,0.5119926829268293,10.365934065934066,31.488683127572017,2.443368544600939,10.292021924482338,2.7880633373934227,3.7670523751522533,2.8190021978021975,2.097442143727162,3.25,0.07178536585365854,2.3678440925700364,0.06734077555816687,5.944101508916324,2.8085114006514655,0.11424206815511163,0.14173142857142856,0.2625968992248062
